Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88L48,Q88L48_PSEPK,Cmpx,Small-conductance mechanosensitive channel,PP_0812_15,1533333.333,0.035073816,-1.455016984
Q88L48,Q88L48_PSEPK,Cmpx,Small-conductance mechanosensitive channel,PP_0812_15,1280577.667,0.031411413,-1.502912533
Q88L48,Q88L48_PSEPK,Cmpx,Small-conductance mechanosensitive channel,PP_0812_15,1391479.333,0.037803203,-1.422471405
Q88L50,Q88L50_PSEPK,Cmax,CmaX protein,PP_0812_15,412488,0.009435344,-2.025242242
Q88L50,Q88L50_PSEPK,Cmax,CmaX protein,PP_0812_15,275560.0333,0.006759239,-2.170102228
Q88L50,Q88L50_PSEPK,Cmax,CmaX protein,PP_0812_15,573368.3,0.015577061,-1.807514487
Q88L51,RRAAH_PSEPK,Pp_2084,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,PP_0812_15,1567480.7,0.03585491,-1.445451359
Q88L51,RRAAH_PSEPK,Pp_2084,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,PP_0812_15,3016666.667,0.073996106,-1.130791132
Q88L51,RRAAH_PSEPK,Pp_2084,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,PP_0812_15,1948270.667,0.052929906,-1.276298874
Q88L53,Q88L53_PSEPK,Ppsa,Phosphoenolpyruvate synthase,PP_0812_15,13320000,0.304684712,-0.516149336
Q88L53,Q88L53_PSEPK,Ppsa,Phosphoenolpyruvate synthase,PP_0812_15,13373333.33,0.328035778,-0.484078787
Q88L53,Q88L53_PSEPK,Ppsa,Phosphoenolpyruvate synthase,PP_0812_15,20820000,0.565630162,-0.24746744
Q88L54,PSRP_PSEPK,Pp_2081,Putative phosphoenolpyruvate synthase regulatory protein,PP_0812_15,737761.3333,0.016875721,-1.772737671
Q88L54,PSRP_PSEPK,Pp_2081,Putative phosphoenolpyruvate synthase regulatory protein,PP_0812_15,566707.3333,0.013900819,-1.856959624
Q88L54,PSRP_PSEPK,Pp_2081,Putative phosphoenolpyruvate synthase regulatory protein,PP_0812_15,536370.3333,0.014571913,-1.836483416
Q88L55,Q88L55_PSEPK,Gdhb,NAD-specific glutamate dehydrogenase,PP_0812_15,3066666.667,0.070147631,-1.153986988
Q88L55,Q88L55_PSEPK,Gdhb,NAD-specific glutamate dehydrogenase,PP_0812_15,2773333.333,0.06802736,-1.167316385
Q88L55,Q88L55_PSEPK,Gdhb,NAD-specific glutamate dehydrogenase,PP_0812_15,3403333.333,0.092460518,-1.034043678
Q88L82,Q88L82_PSEPK,Pp_2053,DUF3144 domain-containing protein,PP_0812_15,107525.4,0.00245956,-2.609142494
Q88L82,Q88L82_PSEPK,Pp_2053,DUF3144 domain-containing protein,PP_0812_15,59872.1,0.001468608,-2.833093965
Q88L82,Q88L82_PSEPK,Pp_2053,DUF3144 domain-containing protein,PP_0812_15,200723.9333,0.005453195,-2.263349007
Q88L83,Q88L83_PSEPK,Pp_2052,Bifunctional enzyme: sugar-phosphatase/mannitol-1-phosphate 5-dehydrogenase,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88L83,Q88L83_PSEPK,Pp_2052,Bifunctional enzyme: sugar-phosphatase/mannitol-1-phosphate 5-dehydrogenase,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88L83,Q88L83_PSEPK,Pp_2052,Bifunctional enzyme: sugar-phosphatase/mannitol-1-phosphate 5-dehydrogenase,PP_0812_15,256296.6,0.006962972,-2.15720532
Q88LA3,Q88LA3_PSEPK,Pp_2032,ATPase,PP_0812_15,58730.4,0.001343413,-2.871790602
Q88LA3,Q88LA3_PSEPK,Pp_2032,ATPase,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88LA3,Q88LA3_PSEPK,Pp_2032,ATPase,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88LB0,Q88LB0_PSEPK,Sbcd,Nuclease SbcCD subunit D,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88LB0,Q88LB0_PSEPK,Sbcd,Nuclease SbcCD subunit D,PP_0812_15,453891.3667,0.011133545,-1.953366534
Q88LB0,Q88LB0_PSEPK,Sbcd,Nuclease SbcCD subunit D,PP_0812_15,611168.3,0.016603997,-1.779787345
Q88LB1,Q88LB1_PSEPK,Sbcc,Exonuclease SbcC,PP_0812_15,1146940.667,0.026235382,-1.581112609
Q88LB1,Q88LB1_PSEPK,Sbcc,Exonuclease SbcC,PP_0812_15,888861.7,0.021802974,-1.661484263
Q88LB1,Q88LB1_PSEPK,Sbcc,Exonuclease SbcC,PP_0812_15,1065710.333,0.028952829,-1.538308989
Q88LB4,Q88LB4_PSEPK,Ppgl,L-alpha-hydroxyglutaric acid gamma-lactonase,PP_0812_15,157654.7333,0.00360623,-2.442946547
Q88LB4,Q88LB4_PSEPK,Ppgl,L-alpha-hydroxyglutaric acid gamma-lactonase,PP_0812_15,242793.7,0.00595551,-2.225081043
Q88LB4,Q88LB4_PSEPK,Ppgl,L-alpha-hydroxyglutaric acid gamma-lactonase,PP_0812_15,180583.9333,0.004906038,-2.309269057
Q88LB8,Q88LB8_PSEPK,Pepn,Aminopeptidase N,PP_0812_15,3042890.033,0.069603759,-1.157367303
Q88LB8,Q88LB8_PSEPK,Pepn,Aminopeptidase N,PP_0812_15,3419363.367,0.083873892,-1.076373202
Q88LB8,Q88LB8_PSEPK,Pepn,Aminopeptidase N,PP_0812_15,4149407.333,0.112729584,-0.947962095
Q88LC3,NADK_PSEPK,Nadk,NAD kinase,PP_0812_15,350871.0333,0.008025904,-2.095506045
Q88LC3,NADK_PSEPK,Nadk,NAD kinase,PP_0812_15,604701.3333,0.014832777,-1.82877753
Q88LC3,NADK_PSEPK,Nadk,NAD kinase,PP_0812_15,509169.3,0.013832926,-1.859085955
Q88LC7,Q88LC7_PSEPK,Fadh,"2,4-dienoyl-CoA reductase",PP_0812_15,128703.7333,0.002943998,-2.531062416
Q88LC7,Q88LC7_PSEPK,Fadh,"2,4-dienoyl-CoA reductase",PP_0812_15,258131.0333,0.006331721,-2.198478237
Q88LC7,Q88LC7_PSEPK,Fadh,"2,4-dienoyl-CoA reductase",PP_0812_15,354197.9333,0.00962272,-2.016702143
Q88LC9,Q88LC9_PSEPK,Pp_2006,TULIP family P47-like protein,PP_0812_15,737302.3667,0.016865222,-1.773007933
Q88LC9,Q88LC9_PSEPK,Pp_2006,TULIP family P47-like protein,PP_0812_15,520771.0333,0.012774043,-1.893671637
Q88LC9,Q88LC9_PSEPK,Pp_2006,TULIP family P47-like protein,PP_0812_15,850173.6667,0.023097208,-1.636440516
Q88LD4,Q88LD4_PSEPK,Metz,O-succinylhomoserine sulfhydrylase,PP_0812_15,2083333.333,0.047654641,-1.321894798
Q88LD4,Q88LD4_PSEPK,Metz,O-succinylhomoserine sulfhydrylase,PP_0812_15,1986666.667,0.048731137,-1.312193452
Q88LD4,Q88LD4_PSEPK,Metz,O-succinylhomoserine sulfhydrylase,PP_0812_15,2253333.333,0.061217738,-1.213122724
Q88LD5,Q88LD5_PSEPK,Purf,Amidophosphoribosyltransferase,PP_0812_15,4225981.333,0.096666059,-1.014725987
Q88LD5,Q88LD5_PSEPK,Purf,Amidophosphoribosyltransferase,PP_0812_15,4133333.333,0.10138693,-0.994018026
Q88LD5,Q88LD5_PSEPK,Purf,Amidophosphoribosyltransferase,PP_0812_15,3633333.333,0.098709074,-1.005642922
Q88LD7,Q88LD7_PSEPK,Dedd,Cell division protein,PP_0812_15,1154147.367,0.02640023,-1.578392296
Q88LD7,Q88LD7_PSEPK,Dedd,Cell division protein,PP_0812_15,1033844.667,0.025359275,-1.595863165
Q88LD7,Q88LD7_PSEPK,Dedd,Cell division protein,PP_0812_15,838765.6333,0.022787279,-1.642307538
Q88LD8,Q88LD8_PSEPK,Folc,Dihydrofolate synthase/folylpolyglutamate synthase,PP_0812_15,354741.6667,0.008114442,-2.090741359
Q88LD8,Q88LD8_PSEPK,Folc,Dihydrofolate synthase/folylpolyglutamate synthase,PP_0812_15,387426.3333,0.009503218,-2.02212932
Q88LD8,Q88LD8_PSEPK,Folc,Dihydrofolate synthase/folylpolyglutamate synthase,PP_0812_15,256147.3,0.006958916,-2.157458383
Q88LD9,ACCD_PSEPK,Accd,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,PP_0812_15,3040000,0.069537652,-1.157779978
Q88LD9,ACCD_PSEPK,Accd,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,PP_0812_15,3233333.333,0.079310744,-1.100667977
Q88LD9,ACCD_PSEPK,Accd,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,PP_0812_15,3050000,0.082861287,-1.081648326
Q88LE1,Q88LE1_PSEPK,Fimv,Motility protein fimV,PP_0812_15,4496666.667,0.102857777,-0.987762866
Q88LE1,Q88LE1_PSEPK,Fimv,Motility protein fimV,PP_0812_15,3583262.333,0.087894186,-1.056039852
Q88LE1,Q88LE1_PSEPK,Fimv,Motility protein fimV,PP_0812_15,3560000,0.096716781,-1.014498167
Q88LE2,Q88LE2_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0812_15,109345.7333,0.002501199,-2.60185172
Q88LE2,Q88LE2_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88LE2,Q88LE2_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0812_15,226318.6,0.006148541,-2.211227917
Q88LE4,Q88LE4_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0812_15,4380814.033,0.100207737,-0.999098743
Q88LE4,Q88LE4_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0812_15,4037440.033,0.099034754,-1.004212372
Q88LE4,Q88LE4_PSEPK,Asd,Aspartate-semialdehyde dehydrogenase,PP_0812_15,2877531.267,0.078175719,-1.106928114
Q88LE5,LEU3_PSEPK,Leub,3-isopropylmalate dehydrogenase,PP_0812_15,6951628.067,0.159013123,-0.798567033
Q88LE5,LEU3_PSEPK,Leub,3-isopropylmalate dehydrogenase,PP_0812_15,5474880.067,0.134293859,-0.871943847
Q88LE5,LEU3_PSEPK,Leub,3-isopropylmalate dehydrogenase,PP_0812_15,5737531.267,0.155875156,-0.8072231
Q88LE6,Q88LE6_PSEPK,Pp_1987,"Methlytransferase, UbiE/COQ5 family",PP_0812_15,754756.3667,0.017264469,-1.762846776
Q88LE6,Q88LE6_PSEPK,Pp_1987,"Methlytransferase, UbiE/COQ5 family",PP_0812_15,913676.3667,0.022411655,-1.649526065
Q88LE6,Q88LE6_PSEPK,Pp_1987,"Methlytransferase, UbiE/COQ5 family",PP_0812_15,470864.6,0.012792278,-1.893052124
Q88LE7,LEUD_PSEPK,Leud,3-isopropylmalate dehydratase small subunit,PP_0812_15,3530000,0.080746024,-1.092878856
Q88LE7,LEUD_PSEPK,Leud,3-isopropylmalate dehydratase small subunit,PP_0812_15,4023333.333,0.09868873,-1.005732441
Q88LE7,LEUD_PSEPK,Leud,3-isopropylmalate dehydratase small subunit,PP_0812_15,3146666.667,0.085487492,-1.068097426
Q88LE8,LEUC_PSEPK,Leuc,3-isopropylmalate dehydratase large subunit,PP_0812_15,4506666.667,0.103086519,-0.986798124
Q88LE8,LEUC_PSEPK,Leuc,3-isopropylmalate dehydratase large subunit,PP_0812_15,3953333.333,0.096971693,-1.013355022
Q88LE8,LEUC_PSEPK,Leuc,3-isopropylmalate dehydratase large subunit,PP_0812_15,4170000,0.113289038,-0.94581211
Q88LF1,Q88LF1_PSEPK,Ibpa,Small heat shock protein IbpA,PP_0812_15,8676640,0.198471439,-0.702301982
Q88LF1,Q88LF1_PSEPK,Ibpa,Small heat shock protein IbpA,PP_0812_15,4818776,0.118200219,-0.927381718
Q88LF1,Q88LF1_PSEPK,Ibpa,Small heat shock protein IbpA,PP_0812_15,3785548,0.102844387,-0.987819408
Q88LF6,SYE_PSEPK,Gltx,Glutamate--tRNA ligase,PP_0812_15,2473333.333,0.05657559,-1.247370911
Q88LF6,SYE_PSEPK,Gltx,Glutamate--tRNA ligase,PP_0812_15,2336666.667,0.057316321,-1.241721693
Q88LF6,SYE_PSEPK,Gltx,Glutamate--tRNA ligase,PP_0812_15,2300000,0.062485561,-1.204220329
Q88LF9,UVRB_PSEPK,Uvrb,UvrABC system protein B,PP_0812_15,1272554.333,0.029108698,-1.535977227
Q88LF9,UVRB_PSEPK,Uvrb,UvrABC system protein B,PP_0812_15,165626.7333,0.004062674,-2.39118802
Q88LF9,UVRB_PSEPK,Uvrb,UvrABC system protein B,PP_0812_15,1386245.333,0.037661007,-1.424108068
Q88LG1,Q88LG1_PSEPK,Tyrb,Aminotransferase,PP_0812_15,5439952,0.1244347,-0.905058493
Q88LG1,Q88LG1_PSEPK,Tyrb,Aminotransferase,PP_0812_15,7698010.333,0.188825235,-0.723939967
Q88LG1,Q88LG1_PSEPK,Tyrb,Aminotransferase,PP_0812_15,5170265.267,0.14046388,-0.85243534
Q88LG2,Q88LG2_PSEPK,Pp_1971,DUF1285 domain-containing protein,PP_0812_15,293928.4,0.006723385,-2.172412011
Q88LG2,Q88LG2_PSEPK,Pp_1971,DUF1285 domain-containing protein,PP_0812_15,244242.0333,0.005991036,-2.22249805
Q88LG2,Q88LG2_PSEPK,Pp_1971,DUF1285 domain-containing protein,PP_0812_15,141778.2667,0.00385178,-2.414338503
Q88LG6,Q88LG6_PSEPK,Ycfh,tRNA D-aminoacylase,PP_0812_15,250249.1,0.005724255,-2.242281037
Q88LG6,Q88LG6_PSEPK,Ycfh,tRNA D-aminoacylase,PP_0812_15,320013.4333,0.00784964,-2.105150247
Q88LG6,Q88LG6_PSEPK,Ycfh,tRNA D-aminoacylase,PP_0812_15,184567.2,0.005014254,-2.299793642
Q88LG8,Q88LG8_PSEPK,Pp_1964,"dGMP, dTMP, dhydroxyCMP kinase",PP_0812_15,86470.73333,0.001977951,-2.703784419
Q88LG8,Q88LG8_PSEPK,Pp_1964,"dGMP, dTMP, dhydroxyCMP kinase",PP_0812_15,313180.3667,0.007682031,-2.114523928
Q88LG8,Q88LG8_PSEPK,Pp_1964,"dGMP, dTMP, dhydroxyCMP kinase",PP_0812_15,151626.2667,0.004119327,-2.385173723
Q88LH3,Q88LH3_PSEPK,Pp_1959,Uncharacterized protein,PP_0812_15,379614.0333,0.008683378,-2.061311302
Q88LH3,Q88LH3_PSEPK,Pp_1959,Uncharacterized protein,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88LH3,Q88LH3_PSEPK,Pp_1959,Uncharacterized protein,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88LL2,Q88LL2_PSEPK,Yceg,Endolytic murein transglycosylase,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88LL2,Q88LL2_PSEPK,Yceg,Endolytic murein transglycosylase,PP_0812_15,623304.7,0.015289101,-1.815618055
Q88LL2,Q88LL2_PSEPK,Yceg,Endolytic murein transglycosylase,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88LL4,Q88LL4_PSEPK,Fabf,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0812_15,1268661.667,0.029019656,-1.537307744
Q88LL4,Q88LL4_PSEPK,Fabf,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0812_15,1378307.667,0.033808641,-1.470972285
Q88LL4,Q88LL4_PSEPK,Fabf,3-oxoacyl-[acyl-carrier-protein] synthase 2,PP_0812_15,1373860.667,0.037324545,-1.428005475
Q88LL5,ACP_PSEPK,Acpp,Acyl carrier protein,PP_0812_15,14411376,0.329649095,-0.481948112
Q88LL5,ACP_PSEPK,Acpp,Acyl carrier protein,PP_0812_15,13014158,0.319225531,-0.495902382
Q88LL5,ACP_PSEPK,Acpp,Acyl carrier protein,PP_0812_15,12924747,0.35113481,-0.454526115
Q88LL6,Q88LL6_PSEPK,Fabg,3-oxoacyl-[acyl-carrier-protein] reductase,PP_0812_15,8606666.667,0.196870853,-0.705818578
Q88LL6,Q88LL6_PSEPK,Fabg,3-oxoacyl-[acyl-carrier-protein] reductase,PP_0812_15,3330773.367,0.08170086,-1.087773373
Q88LL6,Q88LL6_PSEPK,Fabg,3-oxoacyl-[acyl-carrier-protein] reductase,PP_0812_15,5806666.667,0.157753401,-0.802021269
Q88LL7,Q88LL7_PSEPK,Fabd,Malonyl CoA-acyl carrier protein transacylase,PP_0812_15,1944961.4,0.04448949,-1.351742574
Q88LL7,Q88LL7_PSEPK,Fabd,Malonyl CoA-acyl carrier protein transacylase,PP_0812_15,1757440.033,0.043108415,-1.365437941
Q88LL7,Q88LL7_PSEPK,Fabd,Malonyl CoA-acyl carrier protein transacylase,PP_0812_15,1725432.3,0.046875915,-1.329050242
Q88LL9,RL32_PSEPK,Rpmf,Large ribosomal subunit protein bL32,PP_0812_15,4221628.067,0.096566481,-1.015173593
Q88LL9,RL32_PSEPK,Rpmf,Large ribosomal subunit protein bL32,PP_0812_15,2521546.733,0.061851262,-1.208651435
Q88LL9,RL32_PSEPK,Rpmf,Large ribosomal subunit protein bL32,PP_0812_15,2444197.933,0.066403077,-1.177811793
Q88LM0,Q88LM0_PSEPK,Pp_1910,Large ribosomal RNA subunit accumulation protein YceD,PP_0812_15,1213604.667,0.027760269,-1.556576323
Q88LM0,Q88LM0_PSEPK,Pp_1910,Large ribosomal RNA subunit accumulation protein YceD,PP_0812_15,1046489.333,0.025669437,-1.590583651
Q88LM0,Q88LM0_PSEPK,Pp_1910,Large ribosomal RNA subunit accumulation protein YceD,PP_0812_15,900487.6667,0.02446412,-1.611470396
Q88LM2,Q88LM2_PSEPK,Pp_1908,Peptidase,PP_0812_15,1345475.367,0.03077671,-1.51177781
Q88LM2,Q88LM2_PSEPK,Pp_1908,Peptidase,PP_0812_15,1835862.333,0.045032043,-1.346478345
Q88LM2,Q88LM2_PSEPK,Pp_1908,Peptidase,PP_0812_15,1277874.967,0.034716841,-1.459459803
Q88LM4,Q88LM4_PSEPK,Rne,Ribonuclease E,PP_0812_15,7995294.333,0.182886183,-0.737819105
Q88LM4,Q88LM4_PSEPK,Rne,Ribonuclease E,PP_0812_15,7683585,0.188471394,-0.724754557
Q88LM4,Q88LM4_PSEPK,Rne,Ribonuclease E,PP_0812_15,6702762.667,0.18209821,-0.739694323
Q88LM5,MURB_PSEPK,Murb,UDP-N-acetylenolpyruvoylglucosamine reductase,PP_0812_15,59010.73333,0.001349825,-2.869722549
Q88LM5,MURB_PSEPK,Murb,UDP-N-acetylenolpyruvoylglucosamine reductase,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88LM5,MURB_PSEPK,Murb,UDP-N-acetylenolpyruvoylglucosamine reductase,PP_0812_15,177717.2667,0.004828158,-2.31621854
Q88LM7,KDSB_PSEPK,Kdsb,3-deoxy-manno-octulosonate cytidylyltransferase,PP_0812_15,1034235,0.023657327,-1.62603433
Q88LM7,KDSB_PSEPK,Kdsb,3-deoxy-manno-octulosonate cytidylyltransferase,PP_0812_15,1157079.333,0.02838211,-1.54695532
Q88LM7,KDSB_PSEPK,Kdsb,3-deoxy-manno-octulosonate cytidylyltransferase,PP_0812_15,1232987.667,0.033497359,-1.474989433
Q88LN4,Q88LN4_PSEPK,Yadg,ABC transporter-ATP binding subunit,PP_0812_15,641628.0667,0.014676746,-1.833370208
Q88LN4,Q88LN4_PSEPK,Yadg,ABC transporter-ATP binding subunit,PP_0812_15,588213.4,0.014428343,-1.840783543
Q88LN4,Q88LN4_PSEPK,Yadg,ABC transporter-ATP binding subunit,PP_0812_15,554197.9333,0.015056247,-1.822283264
Q88LN6,Q88LN6_PSEPK,Fade,Acyl-coenzyme A dehydrogenase,PP_0812_15,1145045.667,0.026192035,-1.581830754
Q88LN6,Q88LN6_PSEPK,Fade,Acyl-coenzyme A dehydrogenase,PP_0812_15,1183460.333,0.029029212,-1.537164751
Q88LN6,Q88LN6_PSEPK,Fade,Acyl-coenzyme A dehydrogenase,PP_0812_15,1333333.333,0.036223513,-1.441009429
Q88LQ3,Q88LQ3_PSEPK,Pp_1876,ATP/GTP-binding protein of the AAA+ family,PP_0812_15,661506.3667,0.015131447,-1.820119533
Q88LQ3,Q88LQ3_PSEPK,Pp_1876,ATP/GTP-binding protein of the AAA+ family,PP_0812_15,970773.3667,0.023812193,-1.623200604
Q88LQ3,Q88LQ3_PSEPK,Pp_1876,ATP/GTP-binding protein of the AAA+ family,PP_0812_15,918765.6333,0.024960689,-1.602743423
Q88LQ5,Q88LQ5_PSEPK,Gpx,Glutathione peroxidase,PP_0812_15,494955.7,0.011321729,-1.946087231
Q88LQ5,Q88LQ5_PSEPK,Gpx,Glutathione peroxidase,PP_0812_15,402669.7,0.009877124,-2.005369505
Q88LQ5,Q88LQ5_PSEPK,Gpx,Glutathione peroxidase,PP_0812_15,144769.6,0.003933048,-2.405270791
Q88LQ7,Q88LQ7_PSEPK,Alaa,alanine transaminase,PP_0812_15,1816666.667,0.041554847,-1.381378314
Q88LQ7,Q88LQ7_PSEPK,Alaa,alanine transaminase,PP_0812_15,1446666.667,0.035485426,-1.449949982
Q88LQ7,Q88LQ7_PSEPK,Alaa,alanine transaminase,PP_0812_15,1072754.333,0.029144198,-1.535447888
Q88LR1,Q88LR1_PSEPK,Dead,ATP-dependent RNA helicase DeaD,PP_0812_15,10456449.67,0.23918321,-0.62126931
Q88LR1,Q88LR1_PSEPK,Dead,ATP-dependent RNA helicase DeaD,PP_0812_15,6271546.733,0.153835372,-0.812943794
Q88LR1,Q88LR1_PSEPK,Dead,ATP-dependent RNA helicase DeaD,PP_0812_15,5916047.633,0.160725023,-0.793916503
Q88LR3,Q88LR3_PSEPK,Aroh,Phospho-2-dehydro-3-deoxyheptonate aldolase,PP_0812_15,885898.6667,0.020264248,-1.693269513
Q88LR3,Q88LR3_PSEPK,Aroh,Phospho-2-dehydro-3-deoxyheptonate aldolase,PP_0812_15,745487.3333,0.01828613,-1.737878188
Q88LR3,Q88LR3_PSEPK,Aroh,Phospho-2-dehydro-3-deoxyheptonate aldolase,PP_0812_15,596053.6333,0.016193368,-1.790662826
Q88LR9,Q88LR9_PSEPK,Ohr,Organic hydroperoxide resistance protein,PP_0812_15,3110660.667,0.07115396,-1.147800923
Q88LR9,Q88LR9_PSEPK,Ohr,Organic hydroperoxide resistance protein,PP_0812_15,2720948.7,0.066742412,-1.175598103
Q88LR9,Q88LR9_PSEPK,Ohr,Organic hydroperoxide resistance protein,PP_0812_15,3642098.967,0.098947216,-1.004596423
Q88LS0,EFP_PSEPK,Efp,Elongation factor P,PP_0812_15,11785249.67,0.269578484,-0.569314774
Q88LS0,EFP_PSEPK,Efp,Elongation factor P,PP_0812_15,11464310.33,0.281209169,-0.550970523
Q88LS0,EFP_PSEPK,Efp,Elongation factor P,PP_0812_15,9120740,0.247788936,-0.60591809
Q88LT2,Q88LT2_PSEPK,Pp_1845,Enoyl-CoA hydratase/isomerase family protein,PP_0812_15,1349863.033,0.030877074,-1.510363857
Q88LT2,Q88LT2_PSEPK,Pp_1845,Enoyl-CoA hydratase/isomerase family protein,PP_0812_15,1263741.7,0.030998442,-1.50866014
Q88LT2,Q88LT2_PSEPK,Pp_1845,Enoyl-CoA hydratase/isomerase family protein,PP_0812_15,704760.9333,0.019146688,-1.717906343
Q88LT4,Q88LT4_PSEPK,Pp_1843,Mg2+/Co2+ transporter,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88LT4,Q88LT4_PSEPK,Pp_1843,Mg2+/Co2+ transporter,PP_0812_15,139492.3667,0.003421622,-2.465768014
Q88LT4,Q88LT4_PSEPK,Pp_1843,Mg2+/Co2+ transporter,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88LT5,Q88LT5_PSEPK,Pp_1842,"Glutamine amidotransferase, class I",PP_0812_15,346878.3667,0.007934575,-2.100476346
Q88LT5,Q88LT5_PSEPK,Pp_1842,"Glutamine amidotransferase, class I",PP_0812_15,668943.3333,0.016408575,-1.784929127
Q88LT5,Q88LT5_PSEPK,Pp_1842,"Glutamine amidotransferase, class I",PP_0812_15,211655.9333,0.005750191,-2.240317718
Q88LT9,Q88LT9_PSEPK,Pp_1838,Sulfatase N-terminal domain-containing protein,PP_0812_15,714337.3667,0.016339916,-1.786750193
Q88LT9,Q88LT9_PSEPK,Pp_1838,Sulfatase N-terminal domain-containing protein,PP_0812_15,1169725.367,0.028692306,-1.542234548
Q88LT9,Q88LT9_PSEPK,Pp_1838,Sulfatase N-terminal domain-containing protein,PP_0812_15,694619.9667,0.018871182,-1.724200903
Q88LU5,Q88LU5_PSEPK,Pp_1832,Oxidase,PP_0812_15,126006.7667,0.002882307,-2.540259693
Q88LU5,Q88LU5_PSEPK,Pp_1832,Oxidase,PP_0812_15,16426.8,0.000402935,-3.394765487
Q88LU5,Q88LU5_PSEPK,Pp_1832,Oxidase,PP_0812_15,21729.2,0.000590331,-3.228904428
Q88LU7,AROC_PSEPK,Aroc,Chorismate synthase,PP_0812_15,2000814.033,0.045767076,-1.339446836
Q88LU7,AROC_PSEPK,Aroc,Chorismate synthase,PP_0812_15,2307440.033,0.056599418,-1.247188033
Q88LU7,AROC_PSEPK,Aroc,Chorismate synthase,PP_0812_15,1992098.967,0.054120618,-1.266637255
Q88LV0,Q88LV0_PSEPK,Prmb,Ribosomal protein uL3 glutamine methyltransferase,PP_0812_15,1317528.333,0.030137443,-1.520893598
Q88LV0,Q88LV0_PSEPK,Prmb,Ribosomal protein uL3 glutamine methyltransferase,PP_0812_15,1170974.667,0.02872295,-1.541770957
Q88LV0,Q88LV0_PSEPK,Prmb,Ribosomal protein uL3 glutamine methyltransferase,PP_0812_15,1273333.333,0.034593455,-1.461006057
Q88LV1,Q88LV1_PSEPK,Pp_1826,"Hydrolase, isochorismatase family",PP_0812_15,964961.4,0.022072747,-1.65614362
Q88LV1,Q88LV1_PSEPK,Pp_1826,"Hydrolase, isochorismatase family",PP_0812_15,1477440.033,0.036240268,-1.440808594
Q88LV1,Q88LV1_PSEPK,Pp_1826,"Hydrolase, isochorismatase family",PP_0812_15,742317.3,0.020167005,-1.695358583
Q88LV4,GCH11_PSEPK,Fole1,GTP cyclohydrolase 1 1,PP_0812_15,1351739.333,0.030919993,-1.50976061
Q88LV4,GCH11_PSEPK,Fole1,GTP cyclohydrolase 1 1,PP_0812_15,1831614,0.044927836,-1.347484502
Q88LV4,GCH11_PSEPK,Fole1,GTP cyclohydrolase 1 1,PP_0812_15,1192166.967,0.032388357,-1.489611081
Q88LV5,Q88LV5_PSEPK,Pp_1822,Glutaredoxin domain-containing protein,PP_0812_15,264180.7333,0.00604293,-2.21875242
Q88LV5,Q88LV5_PSEPK,Pp_1822,Glutaredoxin domain-containing protein,PP_0812_15,130366.0667,0.003197762,-2.495153894
Q88LV5,Q88LV5_PSEPK,Pp_1822,Glutaredoxin domain-containing protein,PP_0812_15,164715.3,0.004474925,-2.349214224
Q88LW1,Q88LW1_PSEPK,Pp_1816,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,779624.7,0.017833313,-1.748767971
Q88LW1,Q88LW1_PSEPK,Pp_1816,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,398986.7667,0.009786785,-2.009359965
Q88LW1,Q88LW1_PSEPK,Pp_1816,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,857531.2667,0.023297096,-1.632698201
Q88LW2,PYRF_PSEPK,Pyrf,Orotidine 5'-phosphate decarboxylase,PP_0812_15,1798294.733,0.041134603,-1.385792689
Q88LW2,PYRF_PSEPK,Pyrf,Orotidine 5'-phosphate decarboxylase,PP_0812_15,1193064.4,0.029264791,-1.53365457
