Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0977_2,R3,463759.6333,0.04204998,-1.376234211
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0977_3,R1,380548.41,0.037569134,-1.42516882
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0977_3,R2,99709.33333,0.011221826,-1.949936451
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0977_3,R3,470517.0,0.04789393,-1.319719529
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0986,R1,341687.0,0.042685123,-1.369723458
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0986,R2,146537.6667,0.017902233,-1.747092787
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0986,R3,504637.0,0.054781085,-1.261369372
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1018,R1,385494.09,0.038178952,-1.418175994
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1018,R2,469908.3333,0.043044757,-1.36607974
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1018,R3,702871.0,0.06517207,-1.185938485
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1593,R1,571970.6667,0.058089612,-1.235901522
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1593,R2,19554.0,0.001396105,-2.855082028
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1593,R3,463543.6667,0.045061787,-1.346191587
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_1,R1,536386.6667,0.0511869,-1.290841172
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_1,R2,502094.0,0.046004019,-1.33720423
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_1,R3,550519.3333,0.052542904,-1.279485932
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_2,R1,551296.0,0.051563235,-1.287659841
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_2,R2,430356.6667,0.04182146,-1.378600809
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_2,R3,536084.6667,0.052167665,-1.282598605
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_3,R1,204851.5333,0.01384797,-1.858613892
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_3,R2,412149.7,0.03901469,-1.408771843
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1638_3,R3,469824.0,0.043965717,-1.356885841
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1982,R1,411245.6667,0.039979115,-1.398166828
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1982,R2,251056.3333,0.027484156,-1.560917591
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_1982,R3,511355.6667,0.049536298,-1.305076456
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2664,R1,417076.6667,0.043476262,-1.361747805
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2664,R2,572126.6667,0.054910403,-1.26034537
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2664,R3,490707.6667,0.047645335,-1.321979619
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2665,R1,554918.3333,0.05795158,-1.236934717
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2665,R2,556887.3333,0.056518003,-1.247813189
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2665,R3,474593.3333,0.048504603,-1.314217047
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2680,R1,393441.3067,0.03836331,-1.416083924
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2680,R2,485599.3333,0.046668104,-1.330979843
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_2680,R3,485311.6667,0.045354196,-1.343382526
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_3379,R1,480092.0,0.04738113,-1.324394585
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_3379,R2,615246.9933,0.057461942,-1.240619703
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_3379,R3,444706.6667,0.040630959,-1.391142923
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_3416,R1,495456.3333,0.050002202,-1.301010869
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_3416,R2,508103.0,0.050256522,-1.298807567
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_3416,R3,424819.3333,0.043224087,-1.364274167
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_5313,R1,539433.0,0.053610122,-1.270753204
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_5313,R2,645675.3333,0.064084443,-1.193247384
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_5313,R3,482318.3333,0.047625382,-1.322161525
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815_NT,R1,508333.6667,0.048120435,-1.31767046
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815_NT,R2,542155.6667,0.051983633,-1.28413337
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815_NT,R3,612667.6667,0.06163191,-1.21019437
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815_Target,R1,512254.6667,0.052178356,-1.282509606
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815_Target,R2,481762.6667,0.048887037,-1.310806281
PP_1607,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,PP_0815_Target,R3,417860.3333,0.04419461,-1.354630698
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0378,R1,55935.66667,0.005205288,-2.283555269
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0378,R2,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0378,R3,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0379,R1,53104.3,0.004592588,-2.337942556
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0379,R2,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0379,R3,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_1,R1,1749.34,0.000164097,-3.784899959
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_1,R2,49912.3,0.004626996,-2.334700872
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_1,R3,8721.36,0.000816109,-3.08825159
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_2,R1,62516.73333,0.005519003,-2.258139345
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_2,R2,53048.79,0.004771967,-2.321302567
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_2,R3,107081.9333,0.009709325,-2.012810952
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_3,R1,53978.26667,0.005328932,-2.273359797
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_3,R2,393333.3333,0.044267856,-1.353911511
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0977_3,R3,57098.03333,0.005812009,-2.235673698
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0986,R1,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0986,R2,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0986,R3,35767.33333,0.003882738,-2.4108619
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1018,R1,3159.27,0.000312891,-3.504606975
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1018,R2,48238.83333,0.004418796,-2.354696091
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1018,R3,33846.37,0.003138326,-2.503302013
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1593,R1,5966.32,0.000605942,-3.217568736
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1593,R2,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1593,R3,8814.54,0.000856875,-3.067082586
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_1,R1,57858.97667,0.00552143,-2.257948398
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_1,R2,46152.35667,0.004228678,-2.373795379
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_1,R3,48747.36,0.004652567,-2.332307406
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_2,R1,32977.3,0.003084398,-2.510829587
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_2,R2,2701.63,0.000262541,-3.580803474
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_2,R3,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_3,R1,10010.8,0.00067673,-3.169584326
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_3,R2,107426.6667,0.010169164,-1.992714731
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1638_3,R3,63661.36667,0.005957375,-2.224945081
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1982,R1,101679.1333,0.009884704,-2.005036327
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1982,R2,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_1982,R3,58595.21,0.005676264,-2.245937414
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2664,R1,0.0,1e-05,-5.0
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2664,R2,75540.4,0.007250062,-2.13965828
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2664,R3,68465.47333,0.006647665,-2.177330847
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2665,R1,82424.19333,0.008607775,-2.065109085
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2665,R2,53785.62333,0.005458655,-2.262914323
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2665,R3,57281.05333,0.005854264,-2.232527685
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2680,R1,6829.92,0.000665966,-3.17654826
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2680,R2,4886.7,0.000469632,-3.328242247
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_2680,R3,88754.76667,0.008294466,-2.081211572
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_3379,R1,58484.33333,0.005771922,-2.23867951
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_3379,R2,63796.12667,0.005958338,-2.224874892
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_3379,R3,56839.27333,0.005193163,-2.284568046
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_3416,R1,53155.94667,0.005364578,-2.270464396
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_3416,R2,56913.39,0.00562931,-2.249544871
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_3416,R3,65808.0,0.006695766,-2.174199748
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_5313,R1,87438.16667,0.008689811,-2.060989671
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_5313,R2,70968.27667,0.00704373,-2.15219732
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_5313,R3,63122.60667,0.006232892,-2.205310371
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815_NT,R1,4932.63,0.000466938,-3.330740793
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815_NT,R2,8360.086667,0.000801592,-3.096046592
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815_NT,R3,12976.96,0.00130543,-2.884246365
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815_Target,R1,7811.753333,0.000795707,-3.099247008
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815_Target,R2,60370.57333,0.006126125,-2.212814123
PP_1606,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815_Target,R3,97520.9,0.010314207,-1.986564144
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0378,R1,62130.63333,0.005781782,-2.237938307
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0378,R2,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0378,R3,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0379,R1,53176.53333,0.004598834,-2.337352223
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0379,R2,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0379,R3,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_1,R1,1749.34,0.000164097,-3.784899959
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_1,R2,10001.43333,0.000927158,-3.032846211
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_1,R3,68496.90667,0.006409662,-2.193164844
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_2,R1,12329.96667,0.001088495,-2.963173719
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_2,R2,38232.19,0.00343915,-2.463548874
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_2,R3,14998.9,0.001359979,-2.866467746
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_3,R1,19351.88667,0.001910489,-2.71885542
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_3,R2,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0977_3,R3,87003.16667,0.008856053,-2.052759788
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0986,R1,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0986,R2,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0986,R3,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1018,R1,17074.21333,0.001691013,-2.771853015
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1018,R2,68376.1,0.006263419,-2.203188561
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1018,R3,15033.40667,0.001393937,-2.855756705
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1593,R1,5966.32,0.000605942,-3.217568736
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1593,R2,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1593,R3,20868.24,0.002028633,-2.692796416
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_1,R1,50261.21,0.004796382,-2.319086206
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_1,R2,38751.19,0.003550551,-2.449704218
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_1,R3,94266.6,0.008997033,-2.045900664
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_2,R1,12382.43333,0.001158141,-2.936238684
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_2,R2,2701.63,0.000262541,-3.580803474
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_2,R3,20325.8,0.001977952,-2.703784342
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_3,R1,10010.8,0.00067673,-3.169584326
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_3,R2,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1638_3,R3,45880.88333,0.004293493,-2.367189268
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1982,R1,24836.1,0.002414433,-2.617184763
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1982,R2,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_1982,R3,24574.77667,0.00238062,-2.623309949
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2664,R1,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2664,R2,50233.65,0.004821223,-2.316842825
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2664,R3,40534.00667,0.003935655,-2.404982927
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2665,R1,4946.29,0.000516554,-3.286884215
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2665,R2,21426.28,0.002174534,-2.662633753
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2665,R3,38728.89333,0.003958188,-2.402503593
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2680,R1,6829.92,0.000665966,-3.17654826
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2680,R2,17136.83333,0.001646921,-2.783327352
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_2680,R3,46429.73333,0.004339033,-2.362607069
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_3379,R1,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_3379,R2,13768.38667,0.00128592,-2.890786149
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_3379,R3,19763.14,0.001805674,-2.743360616
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_3416,R1,8053.42,0.000812763,-3.090035904
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_3416,R2,34130.25667,0.003375827,-2.471619772
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_3416,R3,0.0,1e-05,-5.0
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_5313,R1,15361.36667,0.001526649,-2.816260859
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_5313,R2,54055.17667,0.005365074,-2.270424288
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_5313,R3,36139.33667,0.003568493,-2.447515119
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815_NT,R1,87073.7,0.008242665,-2.083932334
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815_NT,R2,26085.26,0.002501139,-2.601862202
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815_NT,R3,90494.96333,0.00910343,-2.040794922
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815_Target,R1,39560.66,0.004029656,-2.394732001
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815_Target,R2,5891.42,0.000597834,-3.223419439
PP_1604,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815_Target,R3,9721.048667,0.001028138,-2.987948727
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0378,R1,204373.5667,0.019018692,-1.720819363
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0378,R2,0.0,1e-05,-5.0
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0378,R3,0.0,1e-05,-5.0
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0379,R1,268303.3,0.023203515,-1.63444623
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0379,R2,114038.6667,0.011291021,-1.947266786
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0379,R3,56973.66667,0.0053212,-2.27399043
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_1,R1,220145.78,0.020650767,-1.685063821
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_1,R2,296649.0,0.02750011,-1.560665566
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_1,R3,171862.1,0.016082157,-1.793655689
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_2,R1,248526.6667,0.021940038,-1.658762627
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_2,R2,237560.3333,0.021369575,-1.670204124
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_2,R3,200488.1333,0.018178645,-1.740438483
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_3,R1,238490.6667,0.023544673,-1.628107344
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_3,R2,0.0,1e-05,-5.0
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0977_3,R3,256358.9667,0.026094781,-1.583446336
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0986,R1,13786.46667,0.001722269,-2.763898938
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0986,R2,67876.66667,0.008292366,-2.081321552
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0986,R3,196629.6667,0.021345217,-1.670699419
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_1018,R1,98782.35667,0.009783307,-2.009514336
PP_1603,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_1018,R2,262092.8,0.024008344,-1.619637796
