Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,BL_241101_PP_0812_15,250349.5667,0.046318563,-1.334244924
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,BL_241101_PP_0812_15,142686.3333,0.021580806,-1.665932342
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,BL_241101_PP_0812_15,329544,0.058141831,-1.235511293
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,BL_241101_PP_0812_15,305176.3333,0.056462367,-1.248240917
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,BL_241101_PP_0812_15,312252.3333,0.047227067,-1.325809028
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,BL_241101_PP_0812_15,278283.6667,0.049097911,-1.308936985
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,BL_241101_PP_0812_15,212268.0733,0.039272894,-1.40590709
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,BL_241101_PP_0812_15,192505.6667,0.029115805,-1.535871202
Q88M09,MTNA_PSEPK,Mtna,Methylthioribose-1-phosphate isomerase,BL_241101_PP_0812_15,46434.43333,0.008192481,-2.086584552
Q88M09,MTNA_PSEPK,Mtna,Methylthioribose-1-phosphate isomerase,BL_241101_PP_0812_15,48916.70667,0.009050351,-2.043334558
Q88M09,MTNA_PSEPK,Mtna,Methylthioribose-1-phosphate isomerase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,BL_241101_PP_0812_15,71987.76667,0.012700885,-1.896166001
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,BL_241101_PP_0812_15,78467.93333,0.014517788,-1.838099554
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,BL_241101_PP_0812_15,68781.7,0.01040299,-1.982841814
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,BL_241101_PP_0812_15,192832.4,0.034021645,-1.468244695
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,BL_241101_PP_0812_15,241089.6067,0.044605326,-1.35061328
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,BL_241101_PP_0812_15,126439.8667,0.022307933,-1.651540672
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,BL_241101_PP_0812_15,121806.9667,0.022536183,-1.64711964
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,BL_241101_PP_0812_15,95803.06667,0.014489877,-1.838935309
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,BL_241101_PP_0812_15,183250.0333,0.032331017,-1.490380639
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,BL_241101_PP_0812_15,172325.6333,0.031882922,-1.496441885
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,BL_241101_PP_0812_15,402755.9667,0.060915423,-1.215272737
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,BL_241101_PP_0812_15,96821.3,0.017082295,-1.767453792
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,BL_241101_PP_0812_15,57989.78667,0.010729012,-1.969440257
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,BL_241101_PP_0812_15,87698.43333,0.015472737,-1.810432867
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,BL_241101_PP_0812_15,47292.30667,0.008749812,-2.058001271
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M32,Q88M32_PSEPK,Actp-i,Acetate permease,BL_241101_PP_0812_15,13321.06667,0.002350251,-2.6288857
Q88M32,Q88M32_PSEPK,Actp-i,Acetate permease,BL_241101_PP_0812_15,32133.60667,0.005945217,-2.225832295
Q88M32,Q88M32_PSEPK,Actp-i,Acetate permease,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,BL_241101_PP_0812_15,12526.13333,0.00221,-2.655607671
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M37,Q88M37_PSEPK,Pp_1738,Serine/threonine protein kinase,BL_241101_PP_0812_15,120340.6,0.021231832,-1.673012529
Q88M37,Q88M37_PSEPK,Pp_1738,Serine/threonine protein kinase,BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88M37,Q88M37_PSEPK,Pp_1738,Serine/threonine protein kinase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,BL_241101_PP_0812_15,25226.3,0.004450705,-2.351571145
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,BL_241101_PP_0812_15,13331.61333,0.002466556,-2.607909059
Q88M41,MINC_PSEPK,Minc,Probable septum site-determining protein MinC,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,BL_241101_PP_0812_15,327561.6333,0.05779208,-1.238131674
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,BL_241101_PP_0812_15,315157.7333,0.058309081,-1.2342638
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,BL_241101_PP_0812_15,303382.3333,0.04588551,-1.338324433
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,BL_241101_PP_0812_15,172189.6667,0.030379623,-1.517417616
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,BL_241101_PP_0812_15,162197.4667,0.030009054,-1.522747701
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,BL_241101_PP_0812_15,120913,0.018287666,-1.737841723
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,BL_241101_PP_0812_15,132749.2333,0.023421102,-1.63039268
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,BL_241101_PP_0812_15,111421.2,0.020614655,-1.685823937
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,BL_241101_PP_0812_15,10666.6,0.001613286,-2.792288711
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",BL_241101_PP_0812_15,64983.33333,0.011465085,-1.940622717
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",BL_241101_PP_0812_15,44142.14667,0.008166984,-2.087938319
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M53,Q88M53_PSEPK,Pp_1721,Phosphoserine phosphatase,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88M53,Q88M53_PSEPK,Pp_1721,Phosphoserine phosphatase,BL_241101_PP_0812_15,12083.41333,0.002235619,-2.650602137
Q88M53,Q88M53_PSEPK,Pp_1721,Phosphoserine phosphatase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",BL_241101_PP_0812_15,139865.6333,0.024676656,-1.607713685
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",BL_241101_PP_0812_15,139096.4067,0.025734998,-1.589475857
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",BL_241101_PP_0812_15,154656.3333,0.023391226,-1.63094701
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,BL_241101_PP_0812_15,376383.3333,0.066405749,-1.177794318
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,BL_241101_PP_0812_15,405355.6667,0.074997102,-1.12495552
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,BL_241101_PP_0812_15,97639.1,0.01476757,-1.830690952
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,BL_241101_PP_0812_15,375072.1333,0.066174413,-1.179309903
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,BL_241101_PP_0812_15,367622.4067,0.068015862,-1.167389794
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,BL_241101_PP_0812_15,307760,0.046547617,-1.332102547
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,BL_241101_PP_0812_15,263342,0.046461735,-1.332904572
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,BL_241101_PP_0812_15,295017.6667,0.054582856,-1.262943744
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,BL_241101_PP_0812_15,119608,0.018090289,-1.742554491
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,BL_241101_PP_0812_15,1676.4,0.000295769,-3.52904705
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,BL_241101_PP_0812_15,56223.48,0.010402218,-1.982874045
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,BL_241101_PP_0812_15,29374.36667,0.005182554,-2.28545619
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,BL_241101_PP_0812_15,34589.32667,0.006399563,-2.19384966
Q88M88,Q88M88_PSEPK,Pp_1686,Glutathione peroxidase,BL_241101_PP_0812_15,55393.06667,0.008378006,-2.076859311
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,BL_241101_PP_0812_15,63665.53333,0.011232584,-1.94952032
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,BL_241101_PP_0812_15,54939.26667,0.010164619,-1.99290891
Q88MA6,Q88MA6_PSEPK,Hda,Regulator of DnaA that prevents premature reinitiation of DNA replication,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,BL_241101_PP_0812_15,47045.36667,0.008300269,-2.080907844
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,BL_241101_PP_0812_15,44711.2,0.008272267,-2.082375442
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,BL_241101_PP_0812_15,45896,0.006941609,-2.158539883
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,BL_241101_PP_0812_15,372553.5,0.065730047,-1.182236054
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,BL_241101_PP_0812_15,327704.6,0.060630447,-1.217309231
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,BL_241101_PP_0812_15,384542.6667,0.058160725,-1.235370186
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,BL_241101_PP_0812_15,69522.93333,0.012266012,-1.911296614
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,BL_241101_PP_0812_15,76662.56667,0.014183767,-1.848208413
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,BL_241101_PP_0812_15,101770.8667,0.015392485,-1.812691247
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,BL_241101_PP_0812_15,118376.1,0.020885233,-1.680160674
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,BL_241101_PP_0812_15,69280.48,0.012817966,-1.89218088
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,BL_241101_PP_0812_15,137196.6667,0.020750513,-1.68297116
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,BL_241101_PP_0812_15,202777,0.035776182,-1.446406008
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,BL_241101_PP_0812_15,203983.3333,0.037740089,-1.423197084
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,BL_241101_PP_0812_15,121612.3333,0.018393438,-1.735337099
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,BL_241101_PP_0812_15,106185.3333,0.018734402,-1.727360167
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,BL_241101_PP_0812_15,100965.6667,0.018680218,-1.728618051
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,BL_241101_PP_0812_15,67144.33333,0.010155344,-1.993305354
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,BL_241101_PP_0812_15,96860.4,0.017089193,-1.767278443
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,BL_241101_PP_0812_15,101539.3667,0.018786362,-1.726157318
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,BL_241101_PP_0812_15,85447.9,0.012923694,-1.888613326
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,BL_241101_PP_0812_15,359280.4667,0.063388271,-1.197991096
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,BL_241101_PP_0812_15,356109.4067,0.065885778,-1.181208322
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,BL_241101_PP_0812_15,377210,0.057051685,-1.243731522
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,BL_241101_PP_0812_15,105464.1667,0.018607166,-1.730319776
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,BL_241101_PP_0812_15,78615.72667,0.014545132,-1.837282335
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88ME4,RECA_PSEPK,Reca,Protein RecA,BL_241101_PP_0812_15,495695.3333,0.087456104,-1.058209871
Q88ME4,RECA_PSEPK,Reca,Protein RecA,BL_241101_PP_0812_15,550573.3333,0.101864628,-0.991976595
Q88ME4,RECA_PSEPK,Reca,Protein RecA,BL_241101_PP_0812_15,554884.3333,0.083924303,-1.076112257
Q88ME5,Q88ME5_PSEPK,Pncc,Nicotinamide-nucleotide amidohydrolase PncC,BL_241101_PP_0812_15,90015.23333,0.015881492,-1.79910869
Q88ME5,Q88ME5_PSEPK,Pncc,Nicotinamide-nucleotide amidohydrolase PncC,BL_241101_PP_0812_15,59368.10667,0.010984023,-1.959238569
Q88ME5,Q88ME5_PSEPK,Pncc,Nicotinamide-nucleotide amidohydrolase PncC,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,BL_241101_PP_0812_15,209799,0.037015082,-1.431621288
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,BL_241101_PP_0812_15,237040.1333,0.043856111,-1.357969885
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,BL_241101_PP_0812_15,46272.06667,0.008163835,-2.088105805
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,BL_241101_PP_0812_15,27215.15333,0.005035227,-2.297980983
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,BL_241101_PP_0812_15,27115.93333,0.004784096,-2.320200144
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,BL_241101_PP_0812_15,27150.78,0.005023317,-2.299009457
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,BL_241101_PP_0812_15,27934.76667,0.004928563,-2.307279654
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,BL_241101_PP_0812_15,25992.94667,0.004809099,-2.317936252
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",BL_241101_PP_0812_15,14627.3,0.002580712,-2.588260533
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",BL_241101_PP_0812_15,14052.51333,0.002599933,-2.585037762
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,BL_241101_PP_0812_15,61267.5,0.010809496,-1.966194542
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,BL_241101_PP_0812_15,56336.10667,0.010423056,-1.982004938
Q88MF5,Q88MF5_PSEPK,Frma,alcohol dehydrogenase,BL_241101_PP_0812_15,26644.46667,0.004029882,-2.394707688
Q88MF9,ENO_PSEPK,Eno,Enolase,BL_241101_PP_0812_15,825156.3333,0.145583292,-0.836888464
Q88MF9,ENO_PSEPK,Eno,Enolase,BL_241101_PP_0812_15,823993.4667,0.152451605,-0.816868
Q88MF9,ENO_PSEPK,Eno,Enolase,BL_241101_PP_0812_15,888174,0.134333192,-0.871816664
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,BL_241101_PP_0812_15,97310.8,0.017168658,-1.765263659
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,BL_241101_PP_0812_15,92111.94,0.017042141,-1.768475839
Q88MG0,KDSA1_PSEPK,Kdsa1,2-dehydro-3-deoxyphosphooctonate aldolase 1,BL_241101_PP_0812_15,20712.73333,0.003132728,-2.504077306
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,BL_241101_PP_0812_15,531691,0.093806862,-1.027765393
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,BL_241101_PP_0812_15,491452.2,0.090926299,-1.041310485
Q88MG1,PYRG_PSEPK,Pyrg,CTP synthase,BL_241101_PP_0812_15,463858.6667,0.070156991,-1.153929045
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,BL_241101_PP_0812_15,284689.6667,0.050228129,-1.299052998
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,BL_241101_PP_0812_15,309679,0.057295431,-1.241880012
Q88MG4,ACCA_PSEPK,Acca,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,BL_241101_PP_0812_15,419735,0.063483442,-1.197339535
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,BL_241101_PP_0812_15,9586.6,0.001691375,-2.771760095
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,BL_241101_PP_0812_15,17457.47333,0.003229904,-2.490810381
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,BL_241101_PP_0812_15,34066.2,0.006010339,-2.22110101
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,BL_241101_PP_0812_15,38396.81333,0.007104008,-2.148496586
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,BL_241101_PP_0812_15,19488.36667,0.002947547,-2.530539278
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,BL_241101_PP_0812_15,263386.6667,0.046469616,-1.332830916
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,BL_241101_PP_0812_15,290480,0.053743317,-1.269675532
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,BL_241101_PP_0812_15,271525.3333,0.041067251,-1.386504364
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,BL_241101_PP_0812_15,45738.86667,0.008069761,-2.093139302
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,BL_241101_PP_0812_15,24761.28,0.004581222,-2.339018677
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,BL_241101_PP_0812_15,448343.7333,0.079101807,-1.101813598
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,BL_241101_PP_0812_15,441672,0.081716188,-1.0876919
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,BL_241101_PP_0812_15,850891.6667,0.128694371,-0.89044045
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,BL_241101_PP_0812_15,301625.3333,0.053216109,-1.273956887
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,BL_241101_PP_0812_15,270668.3333,0.050077851,-1.300354319
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,BL_241101_PP_0812_15,322230.6667,0.048736255,-1.31214785
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,BL_241101_PP_0812_15,62472.93333,0.011022172,-1.957732804
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,BL_241101_PP_0812_15,46473.94,0.008598402,-2.065582275
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,BL_241101_PP_0812_15,31574.26667,0.004775497,-2.320981447
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,BL_241101_PP_0812_15,726514.3333,0.128179769,-0.892180515
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,BL_241101_PP_0812_15,762292.6667,0.141035997,-0.850670026
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,BL_241101_PP_0812_15,1770147.667,0.267728606,-0.572305223
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,BL_241101_PP_0812_15,225688.8,0.039818538,-1.399914694
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,BL_241101_PP_0812_15,265737.1,0.049165496,-1.308339577
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,BL_241101_PP_0812_15,139440,0.021089809,-1.675927346
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,BL_241101_PP_0812_15,3277986.333,0.578338943,-0.237817563
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,BL_241101_PP_0812_15,3392229.667,0.627615239,-0.20230652
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,BL_241101_PP_0812_15,3858835.667,0.583635317,-0.233858436
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,BL_241101_PP_0812_15,3811627.667,0.672489904,-0.172314231
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,BL_241101_PP_0812_15,3974257.667,0.735299469,-0.133535747
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,BL_241101_PP_0812_15,3975467.333,0.601275446,-0.220926531
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,BL_241101_PP_0812_15,108850.4667,0.019204614,-1.716594406
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,BL_241101_PP_0812_15,89285.27333,0.016519164,-1.782011936
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,BL_241101_PP_0812_15,79857.06667,0.014089275,-1.851111348
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,BL_241101_PP_0812_15,71554.74,0.01323874,-1.87815336
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,BL_241101_PP_0812_15,0,1.00E-05,-5
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",BL_241101_PP_0812_15,206259.0667,0.036390527,-1.439011653
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",BL_241101_PP_0812_15,193311.22,0.035765582,-1.446534706
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",BL_241101_PP_0812_15,115075.1667,0.017404714,-1.759333107
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",BL_241101_PP_0812_15,5416.1,0.000955569,-3.019738027
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",BL_241101_PP_0812_15,3712.22,0.000686818,-3.163158062
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",BL_241101_PP_0812_15,18633.1,0.002818191,-2.550029605
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",BL_241101_PP_0812_15,409954.6667,0.072328779,-1.140688867
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",BL_241101_PP_0812_15,401527.6667,0.074288862,-1.129076293
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",BL_241101_PP_0812_15,373176.3333,0.056441607,-1.248400627
